cpa_id,cluster
1038,3
1047,3
1126,3
1127,3
1128,3
1129,3
1130,3
1131,3
1132,3
1133,3
5199,3
5206,3
5207,3
5208,3
1061,3
869,5
870,5
871,5
874,5
876,5
877,5
878,5
886,5
890,5
959,5
960,5
961,5
962,5
963,5
964,5
965,5
966,5
967,5
968,5
1150,5
1156,5
1157,5
1158,5
1159,5
1162,5
1163,5
1164,5
1166,5
1167,5
3,4
4,4
5,4
6,4
9,4
10,4
11,4
14,4
15,4
16,4
17,4
18,4
19,4
25,4
26,4
31,4
32,4
33,4
44,4
45,4
46,4
47,4
48,4
49,4
50,4
64,4
65,4
66,4
67,4
77,4
78,4
79,4
80,4
91,4
92,4
93,4
94,4
95,4
96,4
97,4
108,4
109,4
110,4
120,4
121,4
122,4
134,4
8,4
12,4
105,4
106,4
107,4
118,4
119,4
129,4
130,4
131,4
132,4
140,4
141,4
142,4
143,4
144,4
145,4
151,4
152,4
158,4
159,4
160,4
170,4
171,4
172,4
184,4
185,4
186,4
187,4
188,4
189,4
190,4
199,4
200,4
201,4
202,4
203,4
214,4
215,4
216,4
217,4
228,4
229,4
230,4
231,4
243,4
244,4
245,4
246,4
387,4
279,4
297,4
309,4
310,4
311,4
355,4
371,4
247,4
248,4
257,4
258,4
259,4
260,4
266,4
276,4
277,4
278,4
294,4
295,4
296,4
308,4
581,4
597,4
609,4
610,4
611,4
625,4
626,4
627,4
645,4
660,4
676,4
689,4
723,4
724,4
735,4
736,4
737,4
738,4
748,4
749,4
750,4
761,4
770,4
779,4
771,4
772,4
773,4
780,4
781,4
782,4
787,4
788,4
789,4
790,4
795,4
796,4
797,4
802,4
803,4
804,4
808,4
809,4
813,4
814,4
815,4
820,4
821,4
825,4
827,4
828,4
829,4
830,4
831,4
832,4
833,4
834,4
835,4
836,4
837,4
838,4
839,4
970,5
971,5
972,5
973,5
974,5
975,5
976,5
977,5
978,5
979,5
980,5
981,5
982,5
983,5
984,5
985,5
986,5
987,5
988,5
990,5
993,5
994,5
1004,5
1005,5
1015,5
1069,5
1070,5
1071,5
1072,5
1090,5
1091,5
1092,5
1093,5
1094,5
1095,5
1096,5
1097,5
1098,5
1099,5
1100,5
1101,5
1102,5
1103,5
1104,5
1105,5
1106,5
1107,5
1108,5
1109,5
1110,5
1111,5
1112,5
1113,5
1114,5
1115,5
1116,5
1117,5
1118,5
1119,5
1120,5
1121,5
1124,5
5112,5
5113,5
5119,5
5120,5
5124,5
5125,5
5126,5
5127,5
5132,5
5133,5
5134,5
5135,5
5136,5
5137,5
5140,5
5141,5
5142,5
5143,5
5144,5
5146,5
5147,5
5148,5
5149,5
5150,5
5151,5
5152,5
5154,5
5155,5
5156,5
5157,5
5158,5
5159,5
5160,5
5161,5
5162,5
5163,5
5164,5
5165,5
5166,5
5167,5
5168,5
5169,5
5170,5
5171,5
5172,5
5173,5
5174,5
5175,5
5176,5
5177,5
5178,5
5179,5
5180,5
5181,5
5182,5
5183,5
5186,5
5187,5
5188,5
5189,5
5190,5
5191,5
5192,5
5193,5
5194,5
5195,5
5196,5
5200,5
1002,5
1134,5
1137,5
1138,5
1003,5
1013,5
1014,5
1019,5
1020,5
1021,5
1022,5
1025,5
1026,5
1027,5
1028,5
1029,5
1030,5
1031,5
1032,5
1033,5
1034,5
1039,5
1040,5
1041,5
1042,5
1043,5
1044,5
1048,5
1049,5
1050,5
1051,5
1052,5
1053,5
1054,5
1056,5
1057,5
1058,5
1059,5
1060,5
1062,5
1135,5
1136,5
1139,5
1140,5
1141,5
1142,5
1143,5
1144,5
1145,5
1146,5
1147,5
1148,5
1149,5
1151,5
1152,5
1153,5
1154,5
1155,5
1160,5
1161,5
1165,5
4734,5
4735,5
4736,5
4743,5
4744,5
4745,5
4746,5
4753,5
4754,5
4758,5
4759,5
4760,5
4763,5
4764,5
4769,5
4770,5
4771,5
4772,5
4773,5
